Enlace	Oficina_Contable	Remoto	Descripcion	Proveedor	ID	AnchoBanda	Costo_Dolares
970	534	534	AUTOBANCO FRAY BARTOLOME DE LAS CASAS	TELERED	8900641	512	174.00
1162	536	536	TRAPICHE	TELERED	8900670	512	174.00
1921	537	537	GRAN KARMEL	TELERED	8901982	512	174.00
880	540	540	CC LA DOCE	TELERED	8900581	512	174.00
1346	542	542	OJ ANTIGUA GUATEMALA	TELERED	8900759	512	174.00
968	543	543	MERCADO ANTIGUA GUATEMALA	TELERED	8900600	512	174.00
1643	544	544	RENAP CORTIJO	TELERED	8901161	512	174.00
1558	545	545	PRADERA CHIQUIMULA	TELERED	8900871	1024	370.00
1023	546	546	WAY ZONA 6 PARROQUIA 	TELERED	8900640	512	174.00
1864	551	551	CENTRO COMERCIAL EL JAULON	TELERED	8901941	512	174.00
1707	552	552	WAY EL NARANJO	TELERED	8901240	512	174.00
1676	554	554	HUITAN QUETZALTENANGO	TELERED	8901223	512	174.00
1295	555	555	SAN ANTONIO AGUAS CALIENTES	TELERED	8900730	512	174.00
1373	557	557	MERCADO SANTA LUISA	TELERED	8900771	512	174.00
1677	558	558	SAN MARTIN SACATEPEQUEZ	TELERED	8901224	512	174.00
1296	560	560	SANTA APOLONIA	TELERED	8900902	256	174.00
1009	568	568	AUTOBANCO CC METRO PLAZA RETALHULEU	TELERED	8900626	512	174.00
1099	569	569	SANTO TOMAS LA UNION SUCHITEPEQUEZ	TELERED	8900650	512	174.00
1037	571	571	DIMACO PAJAPITA SAN MARCOS	TELERED	8900624	512	174.00
1648	572	5720001	ANEXO RENAP SANTA CATARINA PINULA	TELERED	8901196	512	174.00
1024	572	572	RENAP SANTA CATARINA PINULA	TELERED	8900605	512	174.00
1297	574	574	SANTA MARIA DE JESUS	TELERED	8900732	512	174.00
1678	575	575	COLOTENANGO	TELERED	8901225	512	174.00
1172	576	576	TANQUE LA UNION ANTIGUA	TELERED	8900028	512	174.00
1032	577	577	DGAC MUNDO MAYA PETEN	TELERED	8900604	512	174.00
1270	579	579	HOSPITAL LAS AMERICAS ZONA 14	TELERED	8900758	512	174.00
1409	580	580	AUTOBANCO JAGUAR SAN BENITO	TELERED	8900782	512	174.00
1271	582	582	AUTOBANCO El TEJAR	TELERED	8900707	512	174.00
1079	583	583	AUTOBANCO JAGUAR POPTUN	TELERED	8900644	512	174.00
1759	584	5840001	ANEXO DE JEREZ	TELERED	8901362	512	174.00
1298	589	589	ALDEA LA ERMITA	TELERED	8900733	512	174.00
1152	590	590	SUPER DEL BARRIO CARRETERA AL ATLANTICO	TELERED	8900676	512	174.00
1111	591	591	LA MAQUINA 2	TELERED	8901167	512	174.00
1274	592	592	ZUNILITO	TELERED	8900743	512	174.00
1688	593	593	SAN FRANCISCO ZAPOTITLAN 	TELERED	8901226	512	174.00
1246	595	595	CHINAUTLA	TELERED	8900699	512	174.00
1347	596	596	MEGAMEDICA ZACAPA	TELERED	8900762	512	174.00
1526	601	601	AUTOBANCO ENTRE RIOS	TELERED	8900850	512	174.00
1379	613	613	COLONIA MAYA	TELERED	8900772	512	174.00
1837	614	614	SANTA ELENA BARILLAS, VILLA CANALES	TELERED	8901928	512	174.00
1136	615	6150001	MUNICIPALIDAD SAN JOSE DEL GOLFO	TELERED	8900658	512	174.00
1788	615	615	MERCADO SAN JOSE DEL GOLFO	TELERED	8901981	512	174.00
1138	622	622	UNIVERSIDAD PANAMERICANA	TELERED	8900667	512	174.00
1159	623	623	SANTA ANA PETEN	TELERED	8900677	1024	370.00
1621	624	6240001	ANEXO AUTOBANCO PASEO LAS PALMAS RETALHULEU	TELERED	8900659	512	174.00
1257	629	629	MERCADO NUEVA CONCEPCION	TELERED	8900738	512	174.00
1758	630	630	CENTRO COMERCIAL CATALINA VILLA NUEVA	TELERED	8901335	512	174.00
1144	634	634	SUPERDICASA LA DEMOCRACIA	TELERED	8900654	512	174.00
1744	635	635	SAN SEBASTIAN COATAN	TELERED	8901324	512	174.00
1778	637	637	SAN JUAN ERMITA CHIQUIMULA	TELERED	8901228	512	174.00
1680	638	638	SAN JACINTO	TELERED	8901229	512	174.00
1150	639	639	GRAMEEN SACAPULAS	TELERED	8900692	512	174.00
1154	643	643	MEGAPACA PASEO SAN NICOLAS	TELERED	8900668	512	174.00
1167	644	644	MEGAPACA EL GUARDA	TELERED	8900664	512	174.00
1165	645	645	MEGAPACA BOLIVAR	TELERED	8900663	512	174.00
1170	646	646	MEGAPACA VILLA NUEVA	TELERED	8900666	512	174.00
1356	649	649	ACATENANGO	TELERED	8900767	512	174.00
1639	652	652	SAT CUILAPA	TELERED	8900399	512	174.00
1935	654	6540001	MINI MUNI SAN VICENTE PACAYA	TELERED	8902005	512	174.00
1681	654	654	SAN VICENTE PACAYA	TELERED	8901230	512	174.00
1361	656	656	GRAMEEN SANTA CLARA LA LAGUNA	TELERED	8900764	512	174.00
1458	657	657	SAN PEDRO YEPOCAPA	TELERED	8900810	512	174.00
1196	659	659	C.C. ESKALA ROOSEVELT	TELERED	8900675	512	174.00
1299	660	660	CC ALTAVISTA	TELERED	8900744	512	174.00
1041	662	662	PORTUARIA QUETZAL (PTO)	TELERED	8900643	512	174.00
1260	664	664	SANTA CRUZ NARANJO	TELERED	8901198	512	174.00
1479	667	667	GUINEALES	TELERED	8901937	512	174.00
1221	669	669	PASEO DE LAS AMERICAS XELA	TELERED	8900705	2048	650.00
1913	671	671	MUNICIPALIDAD FRAIJANES	TELERED	8901953	512	174.00
1258	675	675	SAN JOSE ACATEMPA	TELERED	8900362	512	174.00
1388	677	677	CALZADA MOPAN DOLORES PETEN	TELERED	8900773	512	174.00
1465	679	679	SAN PEDRO SACATEPEQUEZ CENTRO	TELERED	8900814	2048	650.00
1247	681	681	SAN JOSE OJETENAM	TELERED	8900739	512	174.00
1253	683	683	SAN ANTONIO SACATEPEQUEZ	TELERED	8900793	512	174.00
1433	684	684	AUTOBANCO CHIQUIMULILLA	TELERED	8900800	512	174.00
1682	687	687	LLANO GRANDE SALAMA\t\t\t\t	TELERED	8901231	512	174.00
1452	690	690	MEGAPACA EL PUNTO	TELERED	8900815	512	174.00
1743	691	691	SAN RAFAEL LA INDEPENDENCIA	TELERED	8901325	512	174.00
1709	692	692	SAN GASPAR IXCHIL	TELERED	8901232	512	174.00
1355	693	693	CC PLAZA MANANTIAL	TELERED	8900768	512	174.00
1815	696	696	MINI MUNI CAMPO DE AVIACION COBAN	TELERED	8901823	512	174.00
1703	697	697	SANYUYO	TELERED	8901233	512	174.00
1054	698	698	GRAMEEN USPANTAN	TELERED	8900614	512	174.00
1397	699	699	MAGDALENA MILPAS ALTAS	TELERED	8900776	512	174.00
1261	700	700	AUTOBANCO MULTIPLAZA EL SAUCE	TELERED	8900736	512	174.00
1362	703	703	GRAMEEN HUEHUETENANGO	TELERED	8900765	512	174.00
1353	704	704	MIXCO PARQUE	TELERED	8901996	512	174.00
1331	705	705	MIX SAN CRISTOBAL	TELERED	8900761	512	174.00
1354	706	706	CUYOTENANGO	TELERED	8900766	512	174.00
1503	707	707	AUTOBANCO MEGAFERRO	TELERED	8900855	512	174.00
2050	714	714	AUTOBANCO VILLAS DEL SUR	TELERED	8902026	0	174.00
1600	719	719	SANTA LUCIA CENTRO	TELERED	8901136	512	174.00
1329	720	720	QUICHE ZONA 3	TELERED	8900757	512	174.00
1607	721	721	TERMINAL QUICHE	TELERED	8901146	512	174.00
1406	722	722	AUTOBANCO CENTRAL TRANSURBANO	TELERED	8900784	512	174.00
1407	723	723	CC LOS PROCERES	TELERED	8900785	512	174.00
1683	725	725	SAN VICENTE BUENABAJ	TELERED	8901234	512	174.00
1422	726	726	SAT GALERIAS DEL SUR	TELERED	8900790	512	174.00
1569	726	7260001	METROTECH AGUILAR BATRES	TELERED	8900900	512	174.00
1426	727	727	MUNICIPALIDAD SAN RAYMUNDO	TELERED	8900792	512	174.00
1427	728	728	CHINACA	TELERED	8900795	512	174.00
1483	730	730	GRAMEEN SAN PABLO	TELERED	8900830	512	174.00
1859	731	731	CENTRA NORTE	TELERED	8901919	512	174.00
1710	732	732	SAN BARTOLO AGUAS CALIENTES	TELERED	8901235	512	174.00
1440	734	734	LA BLANCA OCOS	TELERED	8900803	512	174.00
1441	735	735	NUEVO PROGRESO	TELERED	8900804	512	174.00
1444	736	736	GRAMEEN LA DEMOCRACIA	TELERED	8900806	512	174.00
1445	737	737	GRAMEEN NEBAJ	TELERED	8900807	512	174.00
1473	738	738	6A. AVENIDA ZONA 4	TELERED	8900839	512	174.00
1443	739	739	PLAZA MEDICA DEL NORTE	TELERED	8900805	512	174.00
1999	739	7390002	MAYCOM PLAZA SAN RAFAEL	TELERED	8901994	512	174.00
1462	740	740	MUNICIPALIDAD DE CHIMALTENANGO	TELERED	8900821	512	174.00
1451	741	741	MEGAPACA VILLA LINDA	TELERED	8900816	512	174.00
561	743	743	OCRET	TELERED	8900390	512	174.00
2060	744	744	CENTRO COMERCIAL METRO PLAZA JUTIAPA	TELERED	8902046	512	174.00
800	745	745	COLONIA LOS ANGELES	TELERED	8901868	512	174.00
1396	747	747	PACHALUM CALLE DE LAS FLORES	TELERED	8900779	512	174.00
1303	749	7490001	ANEXO MEGAPACA CHIQUIMULA	TELERED	8900750	512	174.00
1845	749	749	MEGAPACA VIP CHIQUIMULA	TELERED	8901897	512	174.00
1463	750	750	CENTRO COMERCIAL MAJADAS	TELERED	8900819	512	174.00
1450	751	751	CENTRO COMERCIAL LA TRINIDAD MALACATAN	TELERED	8900817	512	174.00
1461	752	752	UNISUPER NIMAJUYU	TELERED	8900826	512	174.00
1689	753	753	LAS CABEZAS ORATORIO	TELERED	8901202	512	174.00
1513	754	754	CALLE MARTI 12 AVENIDA	TELERED	8900894	512	174.00
1474	755	755	UNISUPER LA BRIGADA	TELERED	8900824	512	174.00
1475	756	756	UNISUPER LO DE FUENTES	TELERED	8900827	512	174.00
1470	757	757	CENTRO COMERCIAL PLAZA METROFERIA	TELERED	8900828	512	174.00
1662	758	758	GASO MOYUTA	TELERED	8901249	512	174.00
1698	758	465	CHANMAGUA	TELERED	8901215	512	174.00
322	761	761	PARQUE CENTRAL SAN ANTONIO HUISTA	TELERED	8900418	512	174.00
1484	762	762	MEGAPACA XELA	TELERED	8900869	512	174.00
1702	763	763	GUATELINDA SAN DIEGO	TELERED	8901236	512	174.00
1852	765	765	MUNICIPALIDAD DE SANTA CATARINA BARAHONA	TELERED	8901921	512	174.00
1507	766	766	CONTRALORIA GENERAL DE CUENTAS ZONA 13	TELERED	8900859	512	174.00
1486	767	767	MINISTERIO DE SALUD PUBLICA ZONA 9	TELERED	8900832	512	174.00
1490	768	768	COMISARIA 16 CALZADA SAN JUAN	TELERED	8900835	512	174.00
1546	769	769	CIUDAD QUETZAL	TELERED	8900892	512	174.00
1499	770	770	MUNICIPALIDAD DE SAN JOSE POAQUIL	TELERED	8900536	512	174.00
1524	771	771	SAN SEBASTIAN RETALHULEU	TELERED	8900854	512	174.00
1504	773	773	CENTRO COMERCIAL MAYA MALL	TELERED	8900852	512	174.00
1510	776	776	JOCOTENANGO	TELERED	8900858	512	174.00
1509	777	777	AUTOBANCO SAN MARCOS	TELERED	8900857	2048	650.00
1514	778	778	LA BUGA LIVINGSTON	TELERED	8900856	512	174.00
1711	779	779	KILOMETRO 11 SAN JUAN DOLORES	TELERED	8901237	512	174.00
1522	780	780	LOS ESCUDOS CHIMALTENANGO	TELERED	8900870	512	174.00
1984	781	781	CENTRO COMERCIAL SAN FRANCISCO ZONA 6 MIXCO	TELERED	8900842	512	174.00
1979	782	782	MUNICIPALIDAD DE MASAGUA	TELERED	8901998	512	174.00
1547	785	785	CENTRO COMERCIAL LAS FLORES AMATITLAN	TELERED	8900895	512	174.00
1560	786	786	CEALSA	TELERED	8900872	512	174.00
1586	787	787	CENTRO COMERCIAL SAN FRANCISCO	TELERED	8900908	512	174.00
1567	788	788	SAN JOSE DE LA COMUNIDAD	TELERED	8900901	512	174.00
1565	790	790	MERCADO CHISEC	TELERED	8900904	512	174.00
1905	791	7910001	MAYCOM MEGAPLAZA	TELERED	8901948	512	174.00
1926	791	791	AUTOBANCO MEGAPLAZA	TELERED	8901154	512	174.00
1568	792	792	COMERCIAL PLAZA LA LIBERTAD PETEN	TELERED	8900896	512	174.00
1581	793	793	MERCADO PRIMERO DE JULIO	TELERED	8900922	512	174.00
1595	794	794	MERCADO SANTA CATARINA PINULA	TELERED	8901160	512	174.00
1579	795	795	LICEO ROCA DE AYUDA	TELERED	8900907	512	174.00
1592	797	797	MINI MUNI TACTIC	TELERED	8900921	512	174.00
1589	799	799	MUNICIPALIDAD DE QUETZALTENANGO	TELERED	8900913	512	174.00
1617	801	801	MUNICIPALIDAD RETALHULEU	TELERED	8901155	512	174.00
1685	802	802	JUMAYTEPEQUE	TELERED	8901239	512	174.00
1597	803	803	AUTOBANCO BARBERENA	TELERED	8901148	512	174.00
1598	804	804	COLIS	TELERED	8901149	512	174.00
1593	805	805	ESQUIPULAS 6A. AVENIDA	TELERED	8900923	512	239.00
1647	806	806	TZOLOJYA	TELERED	8901186	512	174.00
1614	807	807	BANRURAL GRAMEEN SAN FELIPE RETALHULEU	TELERED	8901141	512	174.00
1603	808	808	AUTOBANCO SAMAYAC	TELERED	8901152	512	174.00
1863	809	809	EVENTOS CATOLICOS	TELERED	8901938	512	174.00
1602	810	810	CDAG	TELERED	8901137	512	174.00
1610	811	811	LO DE REYES, SAN PEDRO AYAMPUC	TELERED	8901156	512	174.00
1609	812	812	CALLE REAL SAN JOSE DEL GOLFO	TELERED	8901147	512	174.00
1608	813	813	CONGUACO	TELERED	8901150	512	174.00
1604	814	814	RENAP KOREA CENTER	TELERED	8901140	512	174.00
1605	815	815	SUPER DEL BARRIO CIUDAD REAL	TELERED	8901138	512	174.00
1606	816	816	SUPER DEL BARRIO LA REFORMITA	TELERED	8901139	512	174.00
1625	819	819	PANORAMA EXPRESS	TELERED	8901159	512	174.00
1125	822	822	COMAPA	TELERED	8901807	512	174.00
1649	823	823	GENOVA, COSTA CUCA	TELERED	8901193	512	174.00
2001	824	824	SANTA MARIA CHIQUIMULA	TELERED	8902004	512	174.00
1655	825	825	CUNOC QUETZALTENANGO	TELERED	8901195	512	174.00
1656	827	827	CORPORATIVA QUETZALTENANGO	TELERED	8901194	512	174.00
1663	828	828	RABINAL CENTRO	TELERED	8901964	512	174.00
1912	829	829	CIUDAD SATELITE	TELERED	8901959	512	174.00
1916	830	830	LAS BRISAS	TELERED	8901955	512	174.00
1857	831	831	C.C. MOLINO DE LAS FLORES	TELERED	8901915	512	174.00
1736	832	832	CENTRO COMERCIAL LA TRINIDAD COATEPEQUE	TELERED	8901326	512	174.00
1774	832	8320002	MEGAPACA COATEPEQUE	TELERED	8901361	512	174.00
1738	834	834	SAN SEBASTIAN HUEHUETENANGO	TELERED	8901813	512	174.00
1775	837	837	PARQUE CENTRAL RETALHULEU (VIP)	TELERED	8901773	512	174.00
1695	838	838	LAS POZAS RIO HONDO	TELERED	8901776	512	174.00
1696	839	839	SAN ANTONIO LA PAZ	TELERED	8901777	512	174.00
1712	841	841	MULTIMAYOREO ESCUINTLA	TELERED	8901250	512	174.00
1911	842	8420001	COLEGIO DE MEDICOS	TELERED	8901961	512	174.00
1906	844	844	AUTOBANCO PALENCIA	TELERED	8901947	512	174.00
1731	845	845	CENTRO COMERCIAL REAL AMERICA	TELERED	8901334	512	174.00
1713	849	849	CENTRO COMERCIAL LA ISLA	TELERED	8901328	512	174.00
1760	850	850	AUTOBANCO SAN RAFAEL LAS FLORES	TELERED	8901783	512	174.00
1753	852	852	MUNICIPALIDAD SAN PABLO JOCOPILAS	TELERED	8901806	512	174.00
1763	853	853	MUNICIPALIDAD DE SAN GABRIEL	TELERED	8901788	512	174.00
1765	854	854	MUNICIPALIDAD DE SAN MIGUEL PANAN, SUCHITEPEQ	TELERED	8901797	512	174.00
1750	856	856	CONTEPEQUE, ATESCATEMPA JUTIAPA	TELERED	8901808	512	174.00
1826	857	857	HOSPITAL CIUDAD VIEJA	TELERED	8901800	512	174.00
1922	858	858	TECTITAN	TELERED	8901971	512	174.00
1783	859	859	LA TERMINAL USPANTAN	TELERED	8901817	512	174.00
1817	860	860	AUTOBANCO SAN MARTIN JILOTEPEQUE	TELERED	8901816	512	174.00
1789	861	861	SAN PEDRO JOCOPILAS	TELERED	8901805	512	174.00
1781	863	863	PATZITE	TELERED	8901794	512	174.00
1786	865	865	AUTOBANCO CALZADA ASTURIAS	TELERED	8901829	512	174.00
1848	871	871	LA BARRANCA GRANDE	TELERED	8901984	512	174.00
1977	872	872	BUENOS AIRES	TELERED	8902008	512	174.00
1752	875	875	AUTOBANCO AMBERES	TELERED	8901809	512	174.00
1820	876	876	SIPACAPA, SAN MARCOS	TELERED	8901801	512	174.00
1721	877	877	AGENCIA MAYUELAS	TELERED	8901329	512	174.00
1722	878	878	AUTOBANCO PLAYITAS	TELERED	8901784	512	174.00
1730	879	879	MUNICIPALIDAD SAN PEDRO AYAMPUC	TELERED	8901785	512	174.00
1822	881	881	SAN MIGUEL SIGUILA	TELERED	8901802	512	174.00
1823	882	882	OLINTEPEQUE	TELERED	8901815	512	174.00
1729	883	883	ARGUETA	TELERED	8901781	512	174.00
1819	886	886	LA ESPERANZA	TELERED	8901803	512	174.00
1697	887	887	AUTOBANCO CONDADO SAN CRISTOBAL TOTONICAPAN	TELERED	8901333	512	174.00
1856	890	890	PUERTO DE IZTAPA	TELERED	8901957	512	174.00
1813	891	891	GUANAGAZAPA	TELERED	8901972	512	174.00
1812	892	892	PASACO	TELERED	8901814	512	174.00
1928	893	893	PALESTINA LAS CRUCES	TELERED		512	174.00
1798	895	895	ALDEA EL OBRAJUELO, AGUA BLANCA	TELERED	8901977	512	174.00
1751	896	896	TIUCAL ASUNCION MITA JUTIAPA	TELERED	8901812	512	174.00
2076	906	2229	BODEGA LOS ALAMOS	TELERED	8902038	4096	950.00
668	917	1003	TELGUA ONLINE	TELERED	8900425	512	174.00
1632	917	1003	TELGUA ONLINE	TELERED	8901143	512	174.00
2023	917	1050	SASCIM DATA CENTER	TELERED	8901902	512	174.00
1726	917	1045	DATA CENTER RENAP KOREA CENTER	TELERED	8901162	5120	1250.00
1637	917	1015	USAC	TELERED	8901166	512	174.00
1576	917	1041	REGISTRO GENERAL DE LA PROPIEDAD	TELERED	8900831	1024	140.00
1925	920	1049	INTECAP OFICINAS CENTRALES	TELERED	29900037	512	0.00
1308	920	1020	UTILVALOR	TELERED	8900749	512	174.00
1615	920	1040	SITIO ALTERNO LAS CHARCAS ZONA 11	TELERED	8900829	143360	3500.00
667	948	1002	INTERNET	TELERED	8900588	20480	3600.00
2061	3184	1840002	ANEXO TERMINAL JUTIAPA  CAMPO DE LA FERIA	TELERED	8902044	512	174.00
1645	9185	1044	CYBERSEG	TELERED	8901165	512	174.00
1995	9185	2115	AG. ZONA11 VIRTUAL	TELERED	8901988	512	174.00
