Enlace	Oficina_Contable	Remoto	Descripcion	Proveedor	ID	AnchoBanda	Costo_Dolares
1756	527	527	AUTOBANCO CRUCE SAN LUIS 	TELERED	8901323	1024	200.00
911	531	531	MULTIMAYOREO	TELERED	8900585	1024	200.00
915	532	532	PRADERA LINDA VISTA	TELERED	8900590	1024	200.00
970	534	534	AUTOBANCO FRAY BARTOLOME DE LAS CASAS	TELERED	8900641	1024	200.00
2183	535	535	TIERRA BLANCA	TELERED	8902332	1024	200.00
1162	536	536	TRAPICHE	TELERED	8900670	1024	200.00
1921	537	537	GRAN KARMEL	TELERED	8901982	1024	200.00
2230	540	540	CC LA DOCE	TELERED	8902294	1024	200.00
1346	542	542	OJ ANTIGUA GUATEMALA	TELERED	8900759	1024	200.00
968	543	543	MERCADO ANTIGUA GUATEMALA	TELERED	8900600	1024	200.00
1643	544	544	RENAP CORTIJO	TELERED	8901161	1024	200.00
1558	545	545	PRADERA CHIQUIMULA	TELERED	8900871	2048	240.00
1023	546	546	WAY ZONA 6 PARROQUIA 	TELERED	8900640	1024	200.00
1864	551	551	CENTRO COMERCIAL EL JAULON	TELERED	8901941	1024	200.00
1676	554	554	HUITAN QUETZALTENANGO	TELERED	8901223	1024	200.00
1295	555	555	SAN ANTONIO AGUAS CALIENTES	TELERED	8900730	1024	200.00
1373	557	557	MERCADO SANTA LUISA	TELERED	8900771	1024	200.00
1677	558	558	SAN MARTIN SACATEPEQUEZ	TELERED	8901224	1024	200.00
1296	560	560	SANTA APOLONIA	TELERED	8900902	1024	200.00
1009	568	568	AUTOBANCO CC METRO PLAZA RETALHULEU	TELERED	8900626	1024	200.00
1099	569	569	SANTO TOMAS LA UNION SUCHITEPEQUEZ	TELERED	8900650	1024	200.00
1037	571	571	DIMACO PAJAPITA SAN MARCOS	TELERED	8900624	1024	200.00
1024	572	572	RENAP SANTA CATARINA PINULA	TELERED	8900605	1024	200.00
1648	572	5720001	ANEXO RENAP SANTA CATARINA PINULA	TELERED	8901196	1024	200.00
1297	574	574	SANTA MARIA DE JESUS	TELERED	8900732	1024	200.00
2181	575	575	COLOTENANGO	TELERED	8901225	1024	200.00
1172	576	576	TANQUE LA UNION ANTIGUA	TELERED	8900028	1024	200.00
1032	577	577	DGAC MUNDO MAYA PETEN	TELERED	8900604	1024	200.00
1409	580	580	AUTOBANCO JAGUAR SAN BENITO	TELERED	8900782	1024	200.00
2241	581	581	EL ADELANTO	TELERED	8902286	1024	200.00
1271	582	582	AUTOBANCO El TEJAR	TELERED	8900707	2048	240.00
2242	582	5820002	FFACSA KONTIC	TELERED	8902282	1024	200.00
1079	583	583	AUTOBANCO JAGUAR POPTUN	TELERED	8900644	1024	200.00
1759	584	5840001	ANEXO DE JEREZ	TELERED	8901362	1024	200.00
1298	589	589	ALDEA LA ERMITA	TELERED	8900733	1024	200.00
1152	590	590	SUPER DEL BARRIO CARRETERA AL ATLANTICO	TELERED	8900676	1024	200.00
1111	591	591	LA MAQUINA 2	TELERED	8901167	1024	200.00
1274	592	592	ZUNILITO	TELERED	8900743	1024	200.00
1688	593	593	SAN FRANCISCO ZAPOTITLAN 	TELERED	8901226	1024	200.00
2184	594	594	CABALLO BLANCO	TELERED	8902116	1024	200.00
1246	595	595	CHINAUTLA	TELERED	8900699	1024	200.00
1347	596	596	MEGAMEDICA ZACAPA	TELERED	8900762	1024	200.00
1526	601	601	AUTOBANCO ENTRE RIOS	TELERED	8900850	1024	200.00
1379	613	613	COLONIA MAYA	TELERED	8900772	1024	200.00
1837	614	614	SANTA ELENA BARILLAS	TELERED	8901928	1024	200.00
1136	615	6150001	MUNICIPALIDAD SAN JOSE DEL GOLFO	TELERED	8900658	1024	200.00
1788	615	615	MERCADO SAN JOSE DEL GOLFO	TELERED	8901981	1024	200.00
1138	622	622	UNIVERSIDAD PANAMERICANA	TELERED	8900667	1024	200.00
1159	623	623	SANTA ANA PETEN	TELERED	8900677	2048	240.00
1621	624	6240001	ANEXO AUTOBANCO PASEO LAS PALMAS RETALHULEU	TELERED	8900659	1024	200.00
1257	629	629	MERCADO NUEVA CONCEPCION	TELERED	8900738	1024	200.00
1758	630	630	CENTRO COMERCIAL CATALINA VILLA NUEVA	TELERED	8901335	1024	200.00
1144	634	634	SUPERDICASA LA DEMOCRACIA	TELERED	8900654	1024	200.00
1744	635	635	SAN SEBASTIAN COATAN	TELERED	8901324	1024	200.00
1778	637	637	SAN JUAN ERMITA CHIQUIMULA	TELERED	8901228	1024	200.00
1680	638	638	SAN JACINTO	TELERED	8901229	1024	200.00
2171	639	639	GRAMEEN SACAPULAS	TELERED	8902122	1024	200.00
1154	643	643	MEGAPACA PASEO SAN NICOLAS	TELERED	8900668	1024	200.00
1167	644	644	MEGAPACA EL GUARDA	TELERED	8900664	1024	200.00
1170	646	646	MEGAPACA VILLA NUEVA	TELERED	8900666	1024	200.00
1356	649	649	ACATENANGO	TELERED	8900767	1024	200.00
1639	652	652	SAT CUILAPA	TELERED	8901316	1024	200.00
1681	654	654	SAN VICENTE PACAYA	TELERED	8901230	1024	200.00
1935	654	6540001	MINI MUNI SAN VICENTE PACAYA	TELERED	8902005	1024	200.00
1361	656	656	GRAMEEN SANTA CLARA LA LAGUNA	TELERED	8900764	1024	200.00
1458	657	657	SAN PEDRO YEPOCAPA	TELERED	8900810	1024	200.00
1196	659	659	C.C. ESKALA ROOSEVELT	TELERED	8900675	1024	200.00
1299	660	660	CC ALTAVISTA	TELERED	8900744	1024	200.00
2175	661	6610001	MINI MUNI CENTRA SUR	TELERED	8902123	1024	200.00
1041	662	662	PORTUARIA QUETZAL (PTO)	TELERED	8900643	1024	200.00
1717	663	6630001	AUXILIO POSTUMO	TELERED	8902081	1024	200.00
1260	664	664	SANTA CRUZ NARANJO	TELERED	8901198	1024	200.00
1479	667	667	GUINEALES	TELERED	8901937	1024	200.00
1221	669	669	PASEO DE LAS AMERICAS XELA	TELERED	8900705	2048	395.00
1258	675	675	SAN JOSE ACATEMPA	TELERED	8900362	1024	200.00
1388	677	677	CALZADA MOPAN DOLORES PETEN	TELERED	8900773	1024	200.00
1465	679	679	SAN PEDRO SACATEPEQUEZ CENTRO	TELERED	8900814	5120	395.00
1247	681	681	SAN JOSE OJETENAM	TELERED	8900739	1024	200.00
2188	683	683	SAN ANTONIO SACATEPEQUEZ	TELERED	8902197	1024	200.00
1433	684	684	AUTOBANCO CHIQUIMULILLA	TELERED	8900800	1024	200.00
1682	687	687	LLANO GRANDE SALAMA	TELERED	8901231	1024	200.00
1452	690	690	MEGAPACA EL PUNTO	TELERED	8900815	1024	200.00
1743	691	691	SAN RAFAEL LA INDEPENDENCIA	TELERED	8901325	1024	200.00
1709	692	692	SAN GASPAR IXCHIL	TELERED	8901232	1024	200.00
1355	693	693	CC PLAZA MANANTIAL	TELERED	8900768	1024	200.00
1815	696	696	MINI MUNI CAMPO DE AVIACION COBAN	TELERED	8901823	1024	200.00
1703	697	697	SANYUYO	TELERED	8901233	1024	200.00
1054	698	698	GRAMEEN USPANTAN	TELERED	8900614	1024	200.00
1397	699	699	MAGDALENA MILPAS ALTAS	TELERED	8900776	1024	200.00
1261	700	700	AUTOBANCO MULTIPLAZA EL SAUCE	TELERED	8900736	1024	200.00
1362	703	703	GRAMEEN HUEHUETENANGO	TELERED	8900765	1024	200.00
1353	704	704	MIXCO PARQUE	TELERED	8901996	1024	200.00
1331	705	705	MIX SAN CRISTOBAL	TELERED	8900761	1024	200.00
1354	706	706	CUYOTENANGO	TELERED	8900766	1024	200.00
1503	707	707	AUTOBANCO MEGAFERRO	TELERED	8900855	1024	200.00
2210	714	7140001	UPANA LOS ALAMOS	TELERED	8902334	1024	200.00
2050	714	714	AUTOBANCO VILLAS DEL SUR	TELERED	8902026	512	174.00
2101	716	716	SAN JUAN TECUACO	TELERED	8902075	1024	200.00
2098	718	718	 SAN FRANCISCO DE ASIS	TELERED	8902072	1024	200.00
1600	719	719	SANTA LUCIA CENTRO	TELERED	8901136	1024	200.00
1329	720	720	QUICHE ZONA 3	TELERED	8900757	1024	200.00
1607	721	721	TERMINAL QUICHE	TELERED	8901146	1024	200.00
1407	723	723	CC LOS PROCERES	TELERED	8900785	1024	200.00
1683	725	725	SAN VICENTE BUENABAJ	TELERED	8901234	1024	200.00
1422	726	726	GALERIAS DEL SUR	TELERED	8900790	1024	200.00
1426	727	727	MUNICIPALIDAD SAN RAYMUNDO	TELERED	8900792	1024	200.00
1427	728	728	CHINACA	TELERED	8900795	1024	200.00
1483	730	730	GRAMEEN SAN PABLO	TELERED	8900830	1024	200.00
1859	731	731	CENTRA NORTE	TELERED	8901919	1024	200.00
1710	732	732	SAN BARTOLO AGUAS CALIENTES	TELERED	8901235	1024	200.00
1440	734	734	LA BLANCA SAN MARCOS	TELERED	8900803	1024	200.00
1441	735	735	NUEVO PROGRESO	TELERED	8900804	1024	200.00
1444	736	736	GRAMEEN LA DEMOCRACIA	TELERED	8900806	1024	200.00
1445	737	737	GRAMEEN NEBAJ	TELERED	8900807	1024	200.00
1473	738	738	6A. AVENIDA ZONA 4	TELERED	8900839	1024	200.00
1866	739	7390003	SAT PLAZA SAN RAFAEL ZONA 18	TELERED	8901942	512	174.00
1443	739	739	PLAZA MEDICA DEL NORTE	TELERED	8900805	1024	200.00
1999	739	7390002	MAYCOM PLAZA SAN RAFAEL	TELERED	8901994	1024	200.00
1462	740	740	MUNICIPALIDAD DE CHIMALTENANGO	TELERED	8900821	1024	200.00
1451	741	741	MEGAPACA VILLA LINDA	TELERED	8900816	1024	200.00
561	743	743	OCRET	TELERED	8900390	1024	200.00
2060	744	744	CENTRO COMERCIAL METRO PLAZA JUTIAPA	TELERED	8902046	1024	200.00
800	745	745	COLONIA LOS ANGELES	TELERED	8900560	1024	200.00
1396	747	747	PACHALUM CALLE DE LAS FLORES	TELERED	8900779	1024	200.00
1845	749	749	MEGAPACA VIP CHIQUIMULA	TELERED	8901897	1024	200.00
1303	749	7490001	ANEXO MEGAPACA CHIQUIMULA	TELERED	8900750	1024	200.00
1463	750	750	CENTRO COMERCIAL MAJADAS	TELERED	8900819	1024	200.00
1450	751	751	CENTRO COMERCIAL LA TRINIDAD MALACATAN	TELERED	8900817	1024	200.00
1461	752	752	UNISUPER NIMAJUYU	TELERED	8900826	1024	200.00
1689	753	753	LAS CABEZAS ORATORIO	TELERED	8901202	1024	200.00
1513	754	754	CALLE MARTI 12 AVENIDA	TELERED	8900894	1024	200.00
1474	755	755	UNISUPER LA BRIGADA	TELERED	8900824	1024	200.00
1475	756	756	UNISUPER LO DE FUENTES	TELERED	8900827	1024	200.00
1470	757	757	CENTRO COMERCIAL PLAZA METROFERIA	TELERED	8900828	1024	200.00
1662	758	758	GASO MOYUTA	TELERED	8901249	1024	200.00
322	761	761	PARQUE CENTRAL SAN ANTONIO HUISTA	TELERED	8900418	1024	200.00
1484	762	762	MEGAPACA XELA	TELERED	8900869	1024	200.00
1702	763	763	GUATELINDA SAN DIEGO	TELERED	8901236	1024	200.00
1852	765	765	MUNICIPALIDAD DE SANTA CATARINA BARAHONA	TELERED	8901921	1024	200.00
1507	766	766	CONTRALORIA GENERAL DE CUENTAS ZONA 13	TELERED	8900859	1024	200.00
1486	767	767	MINISTERIO DE SALUD PUBLICA ZONA 9	TELERED	8900832	1024	200.00
1546	769	769	CIUDAD QUETZAL	TELERED	8900892	1024	200.00
1499	770	770	MUNICIPALIDAD DE SAN JOSE POAQUIL	TELERED	8900851	1024	200.00
1524	771	771	SAN SEBASTIAN RETALHULEU	TELERED	8900854	1024	200.00
2072	772	772	CASAS VIEJAS	TELERED	8902061	1024	200.00
1504	773	773	CENTRO COMERCIAL MAYA MALL	TELERED	8900852	1024	200.00
1506	774	774	EL JICARO	TELERED	8900853	1024	200.00
1510	776	776	JOCOTENANGO	TELERED	8900858	1024	200.00
1509	777	777	AUTOBANCO SAN MARCOS	TELERED	8900857	5120	395.00
1514	778	778	LA BUGA LIVINGSTON	TELERED	8900856	1024	200.00
1711	779	779	KILOMETRO 11 SAN JUAN DOLORES	TELERED	8901237	1024	200.00
1522	780	780	LOS ESCUDOS CHIMALTENANGO	TELERED	8900870	1024	200.00
1984	781	781	CENTRO COMERCIAL SAN FRANCISCO ZONA 6 MIXCO	TELERED	8900842	1024	200.00
1979	782	782	MUNICIPALIDAD DE MASAGUA	TELERED	8901998	1024	200.00
1547	785	785	CENTRO COMERCIAL LAS FLORES AMATITLAN	TELERED	8900895	1024	200.00
1560	786	786	CEALSA	TELERED	8900872	1024	200.00
1586	787	787	CENTRO COMERCIAL SAN FRANCISCO	TELERED	8900908	1024	200.00
1567	788	788	SAN JOSE DE LA COMUNIDAD	TELERED	8900901	1024	200.00
1565	790	790	MERCADO CHISEC	TELERED	8900904	1024	200.00
1905	791	7910001	MAYCOM MEGAPLAZA	TELERED	8901948	1024	200.00
1926	791	791	AUTOBANCO MEGAPLAZA	TELERED	8901154	1024	200.00
1568	792	792	COMERCIAL PLAZA LA LIBERTAD PETEN	TELERED	8900896	1024	200.00
1581	793	793	MERCADO PRIMERO DE JULIO	TELERED	8900922	1024	200.00
1579	795	795	LICEO ROCA DE AYUDA	TELERED	8900907	1024	200.00
1589	799	799	MUNICIPALIDAD DE QUETZALTENANGO	TELERED	8900913	1024	200.00
1617	801	801	MUNICIPALIDAD RETALHULEU	TELERED	8901155	1024	200.00
1685	802	802	JUMAYTEPEQUE	TELERED	8901239	1024	200.00
1597	803	803	AUTOBANCO BARBERENA	TELERED	8901148	1024	200.00
1598	804	804	COLIS	TELERED	8901149	1024	200.00
1593	805	805	ESQUIPULAS 6A. AVENIDA	TELERED	8900923	1024	200.00
1647	806	806	TZOLOJYA	TELERED	8901186	1024	200.00
1603	808	808	AUTOBANCO SAMAYAC	TELERED	8901152	1024	200.00
1863	809	809	EVENTOS CATOLICOS	TELERED	8901938	1024	200.00
1610	811	811	LO DE REYES SAN PEDRO AYAMPUC	TELERED	8901156	1024	200.00
1609	812	812	CALLE REAL SAN JOSE DEL GOLFO	TELERED	8901147	1024	200.00
1608	813	813	CONGUACO	TELERED	8901150	1024	200.00
1604	814	814	RENAP KOREA CENTER	TELERED	8901140	1024	200.00
1605	815	815	SUPER DEL BARRIO CIUDAD REAL	TELERED	8901138	512	174.00
1625	819	819	PANORAMA EXPRESS	TELERED	8901159	1024	200.00
1125	822	822	COMAPA	TELERED	8901807	1024	200.00
1649	823	823	GENOVA COSTA CUCA	TELERED	8901193	1024	200.00
2001	824	824	SANTA MARIA CHIQUIMULA	TELERED	8902004	1024	200.00
1655	825	825	CUNOC QUETZALTENANGO	TELERED	8901195	1024	200.00
1656	827	827	CORPORATIVA QUETZALTENANGO	TELERED	8901194	1024	200.00
1663	828	828	RABINAL CENTRO	TELERED	8901964	1024	200.00
1912	829	829	CIUDAD SATELITE	TELERED	8901959	1024	200.00
1916	830	830	LAS BRISAS	TELERED	8901955	1024	200.00
1857	831	831	C.C. MOLINO DE LAS FLORES	TELERED	8901915	1024	200.00
1774	832	8320002	MEGAPACA COATEPEQUE	TELERED	8901361	1024	200.00
1736	832	832	CENTRO COMERCIAL LA TRINIDAD COATEPEQUE	TELERED	8901326	1024	200.00
1738	834	834	SAN SEBASTIAN HUEHUETENANGO	TELERED	8901813	1024	200.00
1775	837	837	PARQUE CENTRAL RETALHULEU (VIP)	TELERED	8901773	1024	200.00
1695	838	838	LAS POZAS RIO HONDO	TELERED	8901776	1024	200.00
1696	839	839	SAN ANTONIO LA PAZ	TELERED	8901777	1024	200.00
1712	841	841	MULTIMAYOREO ESCUINTLA	TELERED	8901250	1024	200.00
1906	844	844	AUTOBANCO PALENCIA	TELERED	8901947	1024	200.00
1731	845	845	CENTRO COMERCIAL REAL AMERICA	TELERED	8901334	1024	200.00
2186	847	847	CUNOROC	TELERED	8902110	1024	200.00
1739	848	848	RIO SAN JUAN AGUACATAN	TELERED	8901787	512	174.00
1713	849	849	CENTRO COMERCIAL LA ISLA	TELERED	8901328	1024	200.00
1760	850	850	AUTOBANCO SAN RAFAEL LAS FLORES	TELERED	8901783	1024	200.00
1753	852	852	MUNICIPALIDAD SAN PABLO JOCOPILAS	TELERED	8901806	1024	200.00
1763	853	853	MUNICIPALIDAD DE SAN GABRIEL	TELERED	8901788	1024	200.00
1765	854	854	MUNICIPALIDAD DE SAN MIGUEL PANAN SUCHITEPEQ	TELERED	8901797	1024	200.00
1750	856	856	CONTEPEQUE ATESCATEMPA JUTIAPA	TELERED	8901808	1024	200.00
1922	858	858	TECTITAN	TELERED	8901971	1024	200.00
1783	859	859	LA TERMINAL USPANTAN	TELERED	8901817	1024	200.00
1817	860	860	AUTOBANCO SAN MARTIN JILOTEPEQUE	TELERED	8901816	1024	200.00
1789	861	861	SAN PEDRO JOCOPILAS	TELERED	8901805	1024	200.00
1781	863	863	PATZITE	TELERED	8901794	1024	200.00
1786	865	865	AUTOBANCO CALZADA ASTURIAS	TELERED	8901829	1024	200.00
2150	870	870	MORALES CENTRO	TELERED	8902094	512	174.00
1848	871	871	LA BARRANCA GRANDE	TELERED	8901984	1024	200.00
1977	872	872	BUENOS AIRES	TELERED	8902008	512	174.00
1752	875	875	AUTOBANCO AMBERES	TELERED	8901809	1024	200.00
1820	876	876	SIPACAPA SAN MARCOS	TELERED	8901801	1024	200.00
1721	877	877	AUTOBANCO MAYUELAS	TELERED	8901329	512	174.00
2164	877	8770001	ANEXO MINI MUNI MAYUELAS	TELERED	8902098	512	174.00
1722	878	878	AUTOBANCO PLAYITAS	TELERED	8901784	1024	200.00
1730	879	879	MUNICIPALIDAD SAN PEDRO AYAMPUC	TELERED	8901785	1024	200.00
1822	881	881	SAN MIGUEL SIGUILA	TELERED	8901802	1024	200.00
1823	882	882	OLINTEPEQUE	TELERED	8901815	1024	200.00
1729	883	883	ARGUETA	TELERED	8901781	1024	200.00
2239	885	885	MERCADO LA DEMOCRACIA XELA	TELERED	8902312	1024	200.00
1819	886	886	LA ESPERANZA	TELERED	8901803	1024	200.00
1697	887	887	AUTOBANCO CONDADO SAN CRISTOBAL TOTONICAPAN	TELERED	8901333	1024	200.00
1856	890	890	PUERTO DE IZTAPA	TELERED	8901957	1024	200.00
1813	891	891	GUANAGAZAPA	TELERED	8901972	1024	200.00
1812	892	892	PASACO	TELERED	8901814	1024	200.00
1928	893	893	PALESTINA LAS CRUCES	TELERED	8902050	512	174.00
1798	895	895	ALDEA EL OBRAJUELO AGUA BLANCA	TELERED	8901977	1024	200.00
1751	896	896	TIUCAL ASUNCION MITA JUTIAPA	TELERED	8901812	1024	200.00
2076	906	2229	BODEGA LOS ALAMOS	TELERED	8902038	4096	325.00
1632	917	1999002	TELGUA ONLINE	TELERED	8901143	1024	200.00
1726	917	1999043	DATA CENTER RENAP KOREA CENTER	TELERED	8901162	8192	575.00
1637	917	1999013	USAC	TELERED	8901166	1024	200.00
1576	917	1999039	REGISTRO GENERAL DE LA PROPIEDAD	TELERED	8900831	1024	140.00
668	917	1999002	TELGUA ONLINE	TELERED	8900425	1024	200.00
2023	917	1999048	SASCIM DATA CENTER	TELERED	8901902	1024	200.00
2090	919	1999049	WIDEFENSE	TELERED	8902041	2048	240.00
1615	920	1999038	SITIO ALTERNO LAS CHARCAS ZONA 11	TELERED	8900829	143360	3500.00
1308	920	1999018	UTILVALOR	TELERED	8900749	1024	200.00
1645	920	1999042	CYBERSEG	TELERED	8901165	1024	200.00
667	948	1999001	INTERNET	TELERED	8900588	51200	4750.00
1995	958	1999052	Agencia Virtual Data Center zona 11	TELERED	8901988	1024	200.00
2156	1000	1000	Mercado Sipacate	TELERED	8902102	512	174.00
2149	1001	1001	AUTOBANCO CIUDAD QUETZAL	TELERED	8902083	512	174.00
2168	1003	1003	AUTOBANCO EL PORVENIR / EL CARMEN	TELERED	8902128	1024	200.00
2173	1005	1005	AUTOBANCO PLAZA MINERVA CHIQUIMULA	TELERED	8902203	1024	200.00
2172	1006	1006	AUTOBANCO PLAZA LOS PINOS QUETZALTEPEQUE	TELERED	8902333	1024	200.00
1992	1007	1007	MERCADO SANTA CATARINA	TELERED	8902009	1024	200.00
2205	1008	1008	MANZANOTES	TELERED	8902262	1024	200.00
2178	1010	1010	Autobanco La Democracia Escuintla	TELERED	8902126	1024	200.00
2260	1013	1013	CIUDAD PERONIA	TELERED	8902337	0	0.00
2208	1015	1015	EL CALVARIO	TELERED	8902263	1024	200.00
2231	1017	1017	MERCADO SAN BENITO	TELERED	8902291	1024	200.00
2246	1019	1019	PLAZA SAN FRANCISCO	TELERED	8902303	1024	200.00
2285	1024	1024	RENAP TOTONICAPAN	TELERED	8902341	1024	0.00
1972	2083	2083	MAXIDESPENSA VILLA NUEVA	TELERED	8902330	512	174.00
1719	2084	2084	MAXI DESPENSA ROOSEVELT	TELERED	8901319	1024	200.00
1779	2085	2085	MAXI BODEGA AGENCIA ANEXO NO. 221	TELERED	8901782	1024	200.00
1784	2087	2087	MAXIDESPENSA ATLANTIDA	TELERED	8902048	1024	200.00
1821	2088	2088	MAXIDESPENSA TRIGALES	TELERED	8902328	512	174.00
1772	2089	2089	MAXIDESPENSA HUEHUETENANGO	TELERED	8901792	1024	200.00
1982	2090	2090	MAXIDESPENSA CHIMALTENANGO	TELERED	8901989	1024	200.00
