Enlace	Oficina_Contable	Remoto	Descripcion	Proveedor	ID	AnchoBanda	Costo_Dolares
911	531	531	MULTIMAYOREO	CLARO	8900585	2048	133.00
915	532	532	PRADERA LINDA VISTA	CLARO	8900590	2048	133.00
970	534	534	AUTOBANCO FRAY BARTOLOME DE LAS CASAS	CLARO	8900641	2048	133.00
2183	535	535	TIERRA BLANCA	CLARO	8902332	2048	133.00
1162	536	536	TRAPICHE	CLARO	8900670	2048	133.00
1921	537	537	GRAN KARMEL	CLARO	8901982	2048	133.00
2230	540	540	CC LA DOCE	CLARO	8902294	2048	133.00
1346	542	542	OJ ANTIGUA GUATEMALA	CLARO	8900759	2048	133.00
968	543	543	MERCADO ANTIGUA GUATEMALA	CLARO	8900600	2048	133.00
1558	545	545	PRADERA CHIQUIMULA	CLARO	8900871	2048	133.00
1023	546	546	WAY ZONA 6 PARROQUIA 	CLARO	8902393	2048	133.00
1864	551	551	CENTRO COMERCIAL EL JAULON	CLARO	8901941	2048	133.00
1676	554	554	HUITAN QUETZALTENANGO	CLARO	8901223	2048	133.00
1295	555	555	SAN ANTONIO AGUAS CALIENTES	CLARO	8900730	2048	133.00
1373	557	557	MERCADO SANTA LUISA	CLARO	8900771	2048	133.00
1677	558	558	SAN MARTIN SACATEPEQUEZ	CLARO	8901224	2048	133.00
1296	560	560	SANTA APOLONIA	CLARO	8900902	2048	133.00
1009	568	568	AUTOBANCO CC METRO PLAZA RETALHULEU	CLARO	8900626	2048	133.00
1099	569	569	SANTO TOMAS LA UNION SUCHITEPEQUEZ	CLARO	8900650	2048	133.00
1037	571	571	DIMACO PAJAPITA SAN MARCOS	CLARO	8900624	2048	133.00
1024	572	572	RENAP SANTA CATARINA PINULA	CLARO	8900605	2048	133.00
1648	572	5720001	ANEXO RENAP SANTA CATARINA PINULA	CLARO	8901196	2048	133.00
1297	574	574	SANTA MARIA DE JESUS	CLARO	8900732	2048	133.00
2181	575	575	COLOTENANGO	CLARO	8901225	2048	133.00
1172	576	576	TANQUE LA UNION ANTIGUA	CLARO	8900028	2048	133.00
1032	577	577	DGAC MUNDO MAYA PETEN	CLARO	8900604	2048	133.00
2311	578	578	AUTOBANCO JAGUAR AEROPUERTO MUNDO MAYA	CLARO	8902383	2048	133.00
1409	580	580	AUTOBANCO JAGUAR SAN BENITO	CLARO	8900782	2048	133.00
2241	581	581	EL ADELANTO	CLARO	8902286	2048	133.00
1271	582	582	AUTOBANCO El TEJAR	CLARO	8900707	2048	133.00
2242	582	5820002	FFACSA KONTIC	CLARO	8902282	2048	133.00
1079	583	583	AUTOBANCO JAGUAR POPTUN	CLARO	8900644	2048	133.00
1298	589	589	ALDEA LA ERMITA	CLARO	8900733	2048	133.00
1152	590	590	SUPER DEL BARRIO CARRETERA AL ATLANTICO	CLARO	8900676	2048	133.00
1111	591	591	LA MAQUINA 2	CLARO	8901167	2048	133.00
1274	592	592	ZUNILITO	CLARO	8900743	2048	133.00
1688	593	593	SAN FRANCISCO ZAPOTITLAN 	CLARO	8901226	2048	133.00
2184	594	594	CABALLO BLANCO	CLARO	8902116	2048	133.00
1246	595	595	CHINAUTLA	CLARO	8900699	2048	133.00
1347	596	596	MEGAMEDICA ZACAPA	CLARO	8900762	2048	133.00
1526	601	601	AUTOBANCO ENTRE RIOS	CLARO	8900850	2048	133.00
1379	613	613	COLONIA MAYA	CLARO	8900772	2048	133.00
1837	614	614	SANTA ELENA BARILLAS	CLARO	8901928	2048	133.00
1136	615	6150001	MUNICIPALIDAD SAN JOSE DEL GOLFO	CLARO	8900658	2048	133.00
1788	615	615	MERCADO SAN JOSE DEL GOLFO	CLARO	8901981	2048	133.00
1138	622	622	UNIVERSIDAD PANAMERICANA	CLARO	8900667	2048	133.00
1159	623	623	SANTA ANA PETEN	CLARO	8900677	2048	133.00
1621	624	6240001	ANEXO AUTOBANCO PASEO LAS PALMAS RETALHULEU	CLARO	8900659	2048	133.00
2253	629	629	MERCADO NUEVA CONCEPCION	CLARO	8902314	2048	133.00
1758	630	630	CENTRO COMERCIAL CATALINA VILLA NUEVA	CLARO	8901335	2048	133.00
1144	634	634	SUPERDICASA LA DEMOCRACIA	CLARO	8900654	2048	133.00
1744	635	635	SAN SEBASTIAN COATAN	CLARO	8901324	2048	133.00
1778	637	637	SAN JUAN ERMITA CHIQUIMULA	CLARO	8901228	2048	133.00
1680	638	638	SAN JACINTO	CLARO	8901229	2048	133.00
2171	639	639	GRAMEEN SACAPULAS	CLARO	8902122	2048	133.00
1154	643	643	MEGAPACA PASEO SAN NICOLAS	CLARO	8900668	2048	133.00
1170	646	646	MEGAPACA VILLA NUEVA	CLARO	8900666	2048	133.00
1356	649	649	ACATENANGO	CLARO	8900767	2048	133.00
1639	652	652	SAT CUILAPA	CLARO	8901316	2048	133.00
1681	654	654	SAN VICENTE PACAYA	CLARO	8901230	2048	133.00
1935	654	6540001	MINI MUNI SAN VICENTE PACAYA	CLARO	8902005	2048	133.00
1361	656	656	GRAMEEN SANTA CLARA LA LAGUNA	CLARO	8900764	2048	133.00
1458	657	657	SAN PEDRO YEPOCAPA	CLARO	8900810	2048	133.00
1196	659	659	C.C. ESKALA ROOSEVELT	CLARO	8900675	2048	133.00
1299	660	660	CC ALTAVISTA	CLARO	8900744	2048	133.00
2175	661	6610001	MINI MUNI CENTRA SUR	CLARO	8902123	2048	133.00
1041	662	662	PORTUARIA QUETZAL (PTO)	CLARO	8900643	2048	133.00
1717	663	6630001	AUXILIO POSTUMO	CLARO	8902081	2048	133.00
1260	664	664	SANTA CRUZ NARANJO	CLARO	8901198	2048	133.00
1479	667	667	GUINEALES	CLARO	8901937	2048	133.00
1221	669	669	PASEO DE LAS AMERICAS XELA	CLARO	8900705	5196	360.00
1913	671	671	MUNICIPALIDAD FRAIJANES	CLARO	8901953	2048	133.00
1258	675	675	SAN JOSE ACATEMPA	CLARO	8900362	2048	133.00
1388	677	677	CALZADA MOPAN DOLORES PETEN	CLARO	8900773	2048	133.00
1465	679	679	SAN PEDRO SACATEPEQUEZ CENTRO	CLARO	8900814	8192	360.00
1247	681	681	SAN JOSE OJETENAM	CLARO	8900739	2048	133.00
2188	683	683	SAN ANTONIO SACATEPEQUEZ	CLARO	8902197	2048	133.00
1433	684	684	AUTOBANCO CHIQUIMULILLA	CLARO	8900800	2048	133.00
1682	687	687	LLANO GRANDE SALAMA	CLARO	8901231	2048	133.00
1452	690	690	MEGAPACA EL PUNTO	CLARO	8900815	2048	133.00
1743	691	691	SAN RAFAEL LA INDEPENDENCIA	CLARO	8901325	2048	133.00
1709	692	692	SAN GASPAR IXCHIL	CLARO	8901232	2048	133.00
1355	693	693	CC PLAZA MANANTIAL	CLARO	8900768	2048	133.00
1815	696	696	MINI MUNI CAMPO DE AVIACION COBAN	CLARO	8901823	2048	133.00
1703	697	697	SANYUYO	CLARO	8901233	2048	133.00
1054	698	698	GRAMEEN USPANTAN	CLARO	8900614	2048	133.00
1397	699	699	MAGDALENA MILPAS ALTAS	CLARO	8900776	2048	133.00
1261	700	700	AUTOBANCO MULTIPLAZA EL SAUCE	CLARO	8900736	2048	133.00
1362	703	703	GRAMEEN HUEHUETENANGO	CLARO	8900765	2048	133.00
2305	704	704	MIXCO PARQUE	CLARO	8902373	2048	133.00
1331	705	705	MIX SAN CRISTOBAL	CLARO	8900761	2048	133.00
1354	706	706	CUYOTENANGO	CLARO	8900766	2048	133.00
1503	707	707	AUTOBANCO MEGAFERRO	CLARO	8900855	2048	133.00
2050	714	714	AUTOBANCO VILLAS DEL SUR	CLARO	8902026	512	133.00
2210	714	7140001	UPANA LOS ALAMOS	CLARO	8902334	2048	133.00
2101	716	716	SAN JUAN TECUACO	CLARO	8902075	2048	133.00
2098	718	718	 SAN FRANCISCO DE ASIS	CLARO	8902072	2048	133.00
1600	719	719	SANTA LUCIA CENTRO	CLARO	8901136	2048	133.00
1329	720	720	QUICHE ZONA 3	CLARO	8900757	2048	133.00
1607	721	721	TERMINAL QUICHE	CLARO	8901146	2048	133.00
1407	723	723	CC LOS PROCERES	CLARO	8900785	2048	133.00
2312	724	724	MERCADO SANTA ELENA	CLARO	8902385	2048	133.00
1683	725	725	SAN VICENTE BUENABAJ	CLARO	8901234	2048	133.00
1422	726	726	GALERIAS DEL SUR	CLARO	8900790	2048	133.00
1426	727	727	MUNICIPALIDAD SAN RAYMUNDO	CLARO	8900792	2048	133.00
1427	728	728	CHINACA	CLARO	8900795	2048	133.00
1483	730	730	GRAMEEN SAN PABLO	CLARO	8900830	2048	133.00
1859	731	731	CENTRA NORTE	CLARO	8901919	2048	133.00
1710	732	732	SAN BARTOLO AGUAS CALIENTES	CLARO	8901235	2048	133.00
1440	734	734	LA BLANCA SAN MARCOS	CLARO	8900803	2048	133.00
1441	735	735	NUEVO PROGRESO	CLARO	8900804	2048	133.00
1445	737	737	GRAMEEN NEBAJ	CLARO	8900807	2048	133.00
1866	739	7390003	SAT PLAZA SAN RAFAEL ZONA 18	CLARO	8901942	2048	133.00
1443	739	739	PLAZA MEDICA DEL NORTE	CLARO	8900805	2048	133.00
1462	740	740	MUNICIPALIDAD DE CHIMALTENANGO	CLARO	8900821	2048	133.00
1451	741	741	MEGAPACA VILLA LINDA	CLARO	8900816	2048	133.00
561	743	743	OCRET	CLARO	8900390	2048	133.00
2060	744	744	CENTRO COMERCIAL METRO PLAZA JUTIAPA	CLARO	8902046	2048	133.00
800	745	745	COLONIA LOS ANGELES	CLARO	8900560	2048	133.00
1396	747	747	PACHALUM CALLE DE LAS FLORES	CLARO	8900779	2048	133.00
1845	749	749	MEGAPACA VIP CHIQUIMULA	CLARO	8901897	2048	133.00
1303	749	7490001	ANEXO MEGAPACA CHIQUIMULA	CLARO	8900750	2048	133.00
1463	750	750	CENTRO COMERCIAL MAJADAS	CLARO	8900819	2048	133.00
1450	751	751	CENTRO COMERCIAL LA TRINIDAD MALACATAN	CLARO	8900817	2048	133.00
1461	752	752	UNISUPER NIMAJUYU	CLARO	8900826	2048	133.00
1689	753	753	LAS CABEZAS ORATORIO	CLARO	8901202	2048	133.00
1513	754	754	CALLE MARTI 12 AVENIDA	CLARO	8900894	2048	133.00
1474	755	755	UNISUPER LA BRIGADA	CLARO	8900824	2048	133.00
1475	756	756	UNISUPER LO DE FUENTES	CLARO	8900827	2048	133.00
1470	757	757	CENTRO COMERCIAL PLAZA METROFERIA	CLARO	8900828	2048	133.00
1662	758	758	GASO MOYUTA	CLARO	8901249	2048	133.00
2291	761	761	PARQUE CENTRAL SAN ANTONIO HUISTA	CLARO	8902344	2048	133.00
1484	762	762	MEGAPACA XELA	CLARO	8900869	2048	133.00
1702	763	763	GUATELINDA SAN DIEGO	CLARO	8901236	2048	133.00
1852	765	765	MUNICIPALIDAD DE SANTA CATARINA BARAHONA	CLARO	8901921	2048	133.00
1507	766	766	CONTRALORIA GENERAL DE CUENTAS ZONA 13	CLARO	8900859	2048	133.00
1486	767	767	MINISTERIO DE SALUD PUBLICA ZONA 9	CLARO	8900832	2048	133.00
1546	769	769	CIUDAD QUETZAL	CLARO	8900892	2048	133.00
1499	770	770	MUNICIPALIDAD DE SAN JOSE POAQUIL	CLARO	8900851	2048	133.00
1524	771	771	SAN SEBASTIAN RETALHULEU	CLARO	8900854	2048	133.00
2072	772	772	CASAS VIEJAS	CLARO	8902061	2048	133.00
1504	773	773	CENTRO COMERCIAL MAYA MALL	CLARO	8900852	2048	133.00
1506	774	774	EL JICARO	CLARO	8900853	2048	133.00
1510	776	776	JOCOTENANGO	CLARO	8900858	2048	133.00
1509	777	777	AUTOBANCO SAN MARCOS	CLARO	8900857	5120	360.00
1711	779	779	KILOMETRO 11 SAN JUAN DOLORES	CLARO	8901237	2048	133.00
1522	780	780	LOS ESCUDOS CHIMALTENANGO	CLARO	8900870	2048	133.00
1984	781	781	CENTRO COMERCIAL SAN FRANCISCO ZONA 6 MIXCO	CLARO	8900842	2048	133.00
1979	782	782	MUNICIPALIDAD DE MASAGUA	CLARO	8901998	2048	133.00
1547	785	785	CENTRO COMERCIAL LAS FLORES AMATITLAN	CLARO	8900895	2048	133.00
1560	786	786	CEALSA	CLARO	8900872	2048	133.00
1586	787	787	CENTRO COMERCIAL SAN FRANCISCO	CLARO	8900908	2048	133.00
1567	788	788	SAN JOSE DE LA COMUNIDAD	CLARO	8900901	2048	133.00
1926	791	791	AUTOBANCO MEGAPLAZA	CLARO	8901154	2048	133.00
1905	791	7910001	MAYCOM MEGAPLAZA	CLARO	8901948	2048	133.00
1568	792	792	COMERCIAL PLAZA LA LIBERTAD PETEN	CLARO	8900896	2048	133.00
1581	793	793	MERCADO PRIMERO DE JULIO	CLARO	8900922	2048	133.00
1579	795	795	LICEO ROCA DE AYUDA	CLARO	8900907	2048	133.00
1589	799	799	MUNICIPALIDAD DE QUETZALTENANGO	CLARO	8900913	2048	133.00
1617	801	801	MUNICIPALIDAD RETALHULEU	CLARO	8901155	2048	133.00
1685	802	802	JUMAYTEPEQUE	CLARO	8901239	2048	133.00
1597	803	803	AUTOBANCO BARBERENA	CLARO	8901148	2048	133.00
1598	804	804	COLIS	CLARO	8901149	2048	133.00
1593	805	805	ESQUIPULAS 6A. AVENIDA	CLARO	8900923	2048	133.00
1647	806	806	TZOLOJYA	CLARO	8901186	2048	133.00
1603	808	808	AUTOBANCO SAMAYAC	CLARO	8901152	2048	133.00
1863	809	809	EVENTOS CATOLICOS	CLARO	8901938	2048	133.00
1610	811	811	LO DE REYES SAN PEDRO AYAMPUC	CLARO	8901156	2048	133.00
1609	812	812	CALLE REAL SAN JOSE DEL GOLFO	CLARO	8901147	2048	133.00
1608	813	813	CONGUACO	CLARO	8901150	2048	133.00
1604	814	814	RENAP KOREA CENTER	CLARO	8901140	2048	133.00
1605	815	815	SUPER DEL BARRIO CIUDAD REAL	CLARO	8901138	2048	133.00
1625	819	819	PANORAMA EXPRESS	CLARO	8901159	2048	133.00
1125	822	822	COMAPA	CLARO	8901807	2048	133.00
1649	823	823	GENOVA COSTA CUCA	CLARO	8901193	2048	133.00
2001	824	824	SANTA MARIA CHIQUIMULA	CLARO	8902004	2048	133.00
1655	825	825	CUNOC QUETZALTENANGO	CLARO	8901195	2048	133.00
1656	827	827	CORPORATIVA QUETZALTENANGO	CLARO	8901194	2048	133.00
1663	828	828	RABINAL CENTRO	CLARO	8901964	2048	133.00
1912	829	829	CIUDAD SATELITE	CLARO	8901959	2048	133.00
1916	830	830	LAS BRISAS	CLARO	8901955	2048	133.00
1857	831	831	C.C. MOLINO DE LAS FLORES	CLARO	8901915	2048	133.00
1774	832	8320002	MEGAPACA COATEPEQUE	CLARO	8901361	2048	133.00
1736	832	832	CENTRO COMERCIAL LA TRINIDAD COATEPEQUE	CLARO	8901326	2048	133.00
1738	834	834	SAN SEBASTIAN HUEHUETENANGO	CLARO	8901813	2048	133.00
1775	837	837	PARQUE CENTRAL RETALHULEU (VIP)	CLARO	8901773	2048	133.00
1695	838	838	LAS POZAS RIO HONDO	CLARO	8901776	2048	133.00
1696	839	839	SAN ANTONIO LA PAZ	CLARO	8901777	2048	133.00
1712	841	841	MULTIMAYOREO ESCUINTLA	CLARO	8901250	2048	133.00
2313	843	843	SAN MIGUEL TOTONICAPAN	CLARO	8902381	2048	133.00
1906	844	844	AUTOBANCO PALENCIA	CLARO	8901947	2048	133.00
1731	845	845	CENTRO COMERCIAL REAL AMERICA	CLARO	8901334	2048	133.00
2186	847	847	CUNOROC	CLARO	8902110	2048	133.00
1739	848	848	RIO SAN JUAN AGUACATAN	CLARO	8901787	512	133.00
1713	849	849	CENTRO COMERCIAL LA ISLA	CLARO	8901328	2048	133.00
1760	850	850	AUTOBANCO SAN RAFAEL LAS FLORES	CLARO	8901783	2048	133.00
1753	852	852	MUNICIPALIDAD SAN PABLO JOCOPILAS	CLARO	8901806	2048	133.00
1763	853	853	MUNICIPALIDAD DE SAN GABRIEL	CLARO	8901788	2048	133.00
1765	854	854	MUNICIPALIDAD DE SAN MIGUEL PANAN SUCHITEPEQ	CLARO	8901797	2048	133.00
2324	855	855	LA REYNITA SAYAXCHE	CLARO	8902389	2048	133.00
1750	856	856	CONTEPEQUE ATESCATEMPA JUTIAPA	CLARO	8901808	2048	133.00
1922	858	858	TECTITAN	CLARO	8901971	2048	133.00
1783	859	859	LA TERMINAL USPANTAN	CLARO	8901817	2048	133.00
1817	860	860	AUTOBANCO SAN MARTIN JILOTEPEQUE	CLARO	8901816	2048	133.00
1789	861	861	SAN PEDRO JOCOPILAS	CLARO	8901805	2048	133.00
1781	863	863	PATZITE	CLARO	8901794	2048	133.00
1786	865	865	AUTOBANCO CALZADA ASTURIAS	CLARO	8901829	2048	133.00
2284	869	869	PANORAMA XELA	CLARO	8902339	2048	133.00
2150	870	870	MORALES CENTRO	CLARO	8902094	512	133.00
1848	871	871	LA BARRANCA GRANDE	CLARO	8901984	2048	133.00
1977	872	872	BUENOS AIRES	CLARO	8902008	512	133.00
1752	875	875	AUTOBANCO AMBERES	CLARO	8901809	2048	133.00
1820	876	876	SIPACAPA SAN MARCOS	CLARO	8901801	2048	133.00
1721	877	877	AUTOBANCO MAYUELAS	CLARO	8902193	2048	133.00
1722	878	878	AUTOBANCO PLAYITAS	CLARO	8901784	2048	133.00
1730	879	879	MUNICIPALIDAD SAN PEDRO AYAMPUC	CLARO	8901785	2048	133.00
1822	881	881	SAN MIGUEL SIGUILA	CLARO	8901802	2048	133.00
1823	882	882	OLINTEPEQUE	CLARO	8901815	2048	133.00
1729	883	883	ARGUETA	CLARO	8901781	2048	133.00
2239	885	885	MERCADO LA DEMOCRACIA XELA	CLARO	8902312	2048	133.00
1819	886	886	LA ESPERANZA	CLARO	8901803	2048	133.00
1697	887	887	AUTOBANCO CONDADO SAN CRISTOBAL TOTONICAPAN	CLARO	8901333	2048	133.00
2303	889	889	MUNICIPALIDAD DE JALAPA	CLARO	8902371	2048	133.00
1856	890	890	PUERTO DE IZTAPA	CLARO	8901957	2048	133.00
1813	891	891	GUANAGAZAPA	CLARO	8901972	2048	133.00
1812	892	892	PASACO	CLARO	8901814	2048	133.00
1928	893	893	PALESTINA LAS CRUCES	CLARO	8902050	512	133.00
1798	895	895	ALDEA EL OBRAJUELO AGUA BLANCA	CLARO	8901977	2048	133.00
1751	896	896	TIUCAL ASUNCION MITA JUTIAPA	CLARO	8901812	2048	133.00
2076	906	2229	BODEGA LOS ALAMOS	CLARO	8902038	8192	360.00
1576	917	1999039	REGISTRO GENERAL DE LA PROPIEDAD	CLARO	8900831	2048	133.00
668	917	1999002	TELGUA ONLINE	CLARO	8900425	2048	133.00
1726	917	1999043	DATA CENTER RENAP KOREA CENTER	CLARO	8901162	8192	360.00
1632	917	1999002	TELGUA ONLINE	CLARO	8901143	2048	133.00
2023	917	1999048	SASCIM DATA CENTER	CLARO	8901902	2048	133.00
1637	917	1999013	USAC	CLARO	8901166	2048	133.00
2309	919	1999049	WIDEFENSE	CLARO	8902377	2048	133.00
1308	920	1999018	UTILVALOR	CLARO	8900749	2048	133.00
1615	920	1999038	SITIO ALTERNO LAS CHARCAS ZONA 11	CLARO	8900829	143360	3500.00
667	948	1999001	INTERNET	CLARO	8900588	102400	1900.00
1995	958	1999052	Agencia Virtual Data Center zona 11	CLARO	8901988	2048	133.00
2156	1000	1000	Mercado Sipacate	CLARO	8902102	512	133.00
2149	1001	1001	AUTOBANCO CIUDAD QUETZAL	CLARO	8902083	512	133.00
2168	1003	1003	AUTOBANCO EL PORVENIR / EL CARMEN	CLARO	8902128	2048	133.00
2294	1004	1004	2do. REGISTRO DE LA PROPIEDAD	CLARO	8902362	2048	133.00
2173	1005	1005	AUTOBANCO PLAZA MINERVA CHIQUIMULA	CLARO	8902203	2048	133.00
2172	1006	1006	AUTOBANCO PLAZA LOS PINOS QUETZALTEPEQUE	CLARO	8902258	2048	133.00
1992	1007	1007	MERCADO SANTA CATARINA	CLARO	8902009	2048	133.00
2205	1008	1008	MANZANOTES	CLARO	8902262	2048	133.00
2178	1010	1010	Autobanco La Democracia Escuintla	CLARO	8902126	2048	133.00
2260	1013	1013	CIUDAD PERONIA	CLARO	8902337	2048	133.00
2208	1015	1015	EL CALVARIO	CLARO	8902263	2048	133.00
2231	1017	1017	MERCADO SAN BENITO	CLARO	8902290	2048	133.00
2246	1019	1019	PLAZA SAN FRANCISCO	CLARO	8902303	2048	133.00
2285	1024	1024	RENAP TOTONICAPAN	CLARO	8902341	2048	133.00
1759	1025	1025	ESMERALDA	CLARO	8901362	2048	133.00
1242	1026	1026	SEGUNDO REGISTRO DE LA PROPIEDAD	CLARO	8900701	2048	133.00
1972	2083	2083	MAXIDESPENSA VILLA NUEVA	CLARO	8902330	512	133.00
1719	2084	2084	MAXI DESPENSA ROOSEVELT	CLARO	8901319	2048	133.00
1779	2085	2085	MAXI BODEGA AGENCIA ANEXO NO. 221	CLARO	8901782	2048	133.00
1784	2087	2087	MAXIDESPENSA ATLANTIDA	CLARO	8902048	2048	133.00
1821	2088	2088	MAXIDESPENSA TRIGALES	CLARO	8902328	512	133.00
1772	2089	2089	MAXIDESPENSA HUEHUETENANGO	CLARO	8901792	2048	133.00
1982	2090	2090	MAXIDESPENSA CHIMALTENANGO	CLARO	8901989	2048	133.00
