rm_oficinacontable	descripcion	monto_USD$
756	UNISUPER LO DE FUENTES	10.32
757	CENTRO COMERCIAL PLAZA METROFERIA	10.32
758	GASO MOYUTA	10.32
759	CC SANTA CLARA VILLA NUEVA	10.32
760	MERCADO JALAPA	10.32
761	PARQUE CENTRAL SAN ANTONIO HUISTA	10.32
762	MEGAPACA XELA	10.32
763	GUATELINDA SAN DIEGO	10.32
764	MERCADO MONJAS	10.32
765	MUNICIPALIDAD DE SANTA CATARINA BARAHONA	10.32
766	CONTRALORIA GENERAL DE CUENTAS ZONA 13	10.32
767	MINISTERIO DE SALUD PUBLICA ZONA 9	10.32
769	CIUDAD QUETZAL	10.32
770	MUNICIPALIDAD DE SAN JOSE POAQUIL	10.32
771	SAN SEBASTIAN RETALHULEU	10.32
772	CASAS VIEJAS	10.32
773	CENTRO COMERCIAL MAYA MALL	10.32
774	EL JICARO	10.32
776	JOCOTENANGO	10.32
777	AUTOBANCO SAN MARCOS	10.32
779	KILOMETRO 11 SAN JUAN DOLORES	10.32
780	LOS ESCUDOS CHIMALTENANGO	10.32
781	CENTRO COMERCIAL SAN FRANCISCO ZONA 6 MIXCO	10.32
782	MUNICIPALIDAD DE MASAGUA	10.32
783	REGISTRO GENERAL DE LA PROPIEDAD	10.32
784	GODINEZ	10.32
785	CENTRO COMERCIAL LAS FLORES AMATITLAN	10.32
786	CEALSA	10.32
787	CENTRO COMERCIAL SAN FRANCISCO	10.32
788	SAN JOSE DE LA COMUNIDAD	10.32
789	MERCADO COBAN	20.64
791	AUTOBANCO MEGAPLAZA	20.64
792	COMERCIAL PLAZA LA LIBERTAD PETEN	10.32
793	MERCADO PRIMERO DE JULIO	10.32
795	LICEO ROCA DE AYUDA	10.32
798	MUNICIPALIDAD ESQUIPULAS	10.32
799	MUNICIPALIDAD DE QUETZALTENANGO	10.32
800	PLAZA MEGAPACA ZONA 17	10.32
801	MUNICIPALIDAD RETALHULEU	10.32
802	JUMAYTEPEQUE	10.32
803	AUTOBANCO BARBERENA	10.32
804	COLIS	10.32
805	ESQUIPULAS 6A. AVENIDA	10.32
806	TZOLOJYA	10.32
808	AUTOBANCO SAMAYAC	10.32
809	EVENTOS CATOLICOS	10.32
811	LO DE REYES SAN PEDRO AYAMPUC	10.32
812	CALLE REAL SAN JOSE DEL GOLFO	10.32
813	CONGUACO	10.32
814	RENAP KOREA CENTER	10.32
815	SUPER DEL BARRIO CIUDAD REAL	10.32
817	ECONOMATO MILITAR	10.32
818	MINISTERIO DE AMBIENTE	10.32
819	PANORAMA EXPRESS	10.32
820	PARQUE CENTRAL EL TEJAR	10.32
822	COMAPA	10.32
823	GENOVA COSTA CUCA	10.32
824	SANTA MARIA CHIQUIMULA	10.32
825	CUNOC QUETZALTENANGO	10.32
826	AUTOBANCO LAS VERAPACES	10.32
827	CORPORATIVA QUETZALTENANGO	10.32
828	RABINAL CENTRO	10.32
829	CIUDAD SATELITE	10.32
830	LAS BRISAS	10.32
831	C.C. MOLINO DE LAS FLORES	10.32
832	CENTRO COMERCIAL LA TRINIDAD COATEPEQUE	20.64
833	LAS PALMAS COATEPEQUE	10.32
834	SAN SEBASTIAN HUEHUETENANGO	10.32
836	MEGAPACA CENTRAL	10.32
837	PARQUE CENTRAL RETALHULEU (VIP)	10.32
838	LAS POZAS RIO HONDO	10.32
839	SAN ANTONIO LA PAZ	10.32
840	TAJUMUCO	10.32
841	MULTIMAYOREO ESCUINTLA	10.32
842	COLEGIO DE PROFESIONALES	10.32
843	SAN MIGUEL TOTONICAPAN	10.32
844	AUTOBANCO PALENCIA	10.32
845	CENTRO COMERCIAL REAL AMERICA	10.32
847	CUNOROC	10.32
848	RIO SAN JUAN AGUACATAN	10.32
849	CENTRO COMERCIAL LA ISLA	10.32
850	AUTOBANCO SAN RAFAEL LAS FLORES	10.32
852	MUNICIPALIDAD SAN PABLO JOCOPILAS	10.32
853	MUNICIPALIDAD DE SAN GABRIEL	10.32
854	MUNICIPALIDAD DE SAN MIGUEL PANAN SUCHITEPEQ	10.32
855	LA REYNITA SAYAXCHE	10.32
856	CONTEPEQUE ATESCATEMPA JUTIAPA	10.32
858	TECTITAN	10.32
859	LA TERMINAL USPANTAN	10.32
860	AUTOBANCO SAN MARTIN JILOTEPEQUE	10.32
861	SAN PEDRO JOCOPILAS	10.32
862	EL BOQUERON	10.32
863	PATZITE	10.32
864	EL INJERTO LA LIBERTAD	10.32
865	AUTOBANCO CALZADA ASTURIAS	10.32
867	MUNICIPALIDAD POPTUN	10.32
869	PANORAMA XELA	10.32
870	MORALES CENTRO	10.32
871	LA BARRANCA GRANDE	10.32
872	BUENOS AIRES	10.32
875	AUTOBANCO AMBERES	10.32
876	SIPACAPA SAN MARCOS	10.32
877	AUTOBANCO MAYUELAS	10.32
878	AUTOBANCO PLAYITAS	10.32
879	MUNICIPALIDAD SAN PEDRO AYAMPUC	10.32
880	INTERAMERICAS	10.32
881	SAN MIGUEL SIGUILA	10.32
882	OLINTEPEQUE	10.32
883	ARGUETA	10.32
884	MINISTERIO DE GOBERNACION	20.64
885	MERCADO LA DEMOCRACIA XELA	10.32
886	LA ESPERANZA	10.32
887	AUTOBANCO CONDADO SAN CRISTOBAL TOTONICAPAN	10.32
888	MUXBAL	20.64
889	MUNICIPALIDAD DE JALAPA	10.32
890	PUERTO DE IZTAPA	10.32
891	GUANAGAZAPA	10.32
892	PASACO	10.32
893	PALESTINA LAS CRUCES	10.32
895	ALDEA EL OBRAJUELO AGUA BLANCA	10.32
896	TIUCAL ASUNCION MITA JUTIAPA	10.32
906	 	10.32
919	 	30.95
920	 	10.32
1000	Mercado Sipacate	10.32
1001	AUTOBANCO CIUDAD QUETZAL	10.32
1002	MERCADO BARBERENA	10.32
1003	AUTOBANCO EL PORVENIR / EL CARMEN	10.32
1004	2do. REGISTRO DE LA PROPIEDAD	10.32
1005	AUTOBANCO PLAZA MINERVA CHIQUIMULA	10.32
1006	AUTOBANCO PLAZA LOS PINOS QUETZALTEPEQUE	10.32
1007	MERCADO SANTA CATARINA	10.32
1008	MANZANOTES	10.32
1009	PLAZA CENTRA SUR	10.32
1010	Autobanco La Democracia Escuintla	10.32
1012	PITZAL	10.32
1013	CIUDAD PERONIA	10.32
1014	AUTOBANCO FALLABON	10.32
1015	EL CALVARIO	10.32
1016	ANEXO 2 CHIANTLA	10.32
1017	MERCADO SAN BENITO	10.32
1019	PLAZA SAN FRANCISCO	10.32
1020	CENTRO COMERCIAL PORTALES ZONA 17	10.32
1021	COLEGIO DE INGENIEROS DE GUATEMALA	10.32
1022	Atlantis	10.32
1023	Naranjo Mall	10.32
1024	RENAP TOTONICAPAN	10.32
1025	ESMERALDA	10.32
1026	SEGUNDO REGISTRO DE LA PROPIEDAD	10.32
1029	CENTRO COMERCIAL TIKAL FUTURA	10.32
2083	MAXIDESPENSA VILLA NUEVA	10.32
2084	MAXI DESPENSA ROOSEVELT	10.32
2085	MAXI BODEGA AGENCIA ANEXO NO. 221	10.32
2086	MAXI BODEGA ATANASIO TZUL	10.32
2087	MAXIDESPENSA ATLANTIDA	10.32
2088	MAXIDESPENSA TRIGALES	10.32
2089	MAXIDESPENSA HUEHUETENANGO	10.32
2090	MAXIDESPENSA CHIMALTENANGO	10.32
2092	MAXIDESPENSA PLAZA SAN RAFAEL ZONA 18	10.32
9369	 	10.32
400001	EMRE PLAYA GRANDE	10.32
